date,price,year,month,quarter,month_sin,month_cos,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_3,roll_std_6,momentum_1,momentum_3,pct_change_1,pct_change_3,ewm_3,ewm_6,price_to_roll3,price_to_roll12,volatility_3
1963-06-01,35.09,1963,6,2,1.2246467991473532e-16,-1.0,35.09,35.09,35.09,35.23,35.23,35.09,35.09,35.160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,35.09218757631254,35.10864099737164,1.0,0.9980091012514221,0.0
1963-07-01,35.09,1963,7,3,-0.4999999999999997,-0.8660254037844388,35.09,35.09,35.09,35.09,35.23,35.09,35.09,35.14833333333333,0.0,0.0,0.0,0.0,0.0,0.0,35.09109378815627,35.1033149981226,1.0,0.99834036701598,0.0
1963-08-01,35.09,1963,8,3,-0.8660254037844384,-0.5000000000000004,35.09,35.09,35.09,35.09,35.23,35.09,35.09,35.13666666666667,0.0,0.0,0.0,0.0,0.0,0.0,35.09054689407814,35.09951071294471,1.0,0.9986718527653923,0.0
1963-09-01,35.09,1963,9,3,-1.0,-1.8369701987210297e-16,35.09,35.09,35.09,35.09,35.23,35.09,35.09,35.125,0.0,0.0,0.0,0.0,0.0,0.0,35.09027344703907,35.096793366389086,1.0,0.9990035587188613,0.0
1963-10-01,35.09,1963,10,4,-0.8660254037844386,0.5000000000000001,35.09,35.09,35.09,35.09,35.23,35.09,35.09,35.11333333333334,0.0,0.0,0.0,0.0,0.0,0.0,35.090136723519535,35.09485240456363,1.0,0.99933548509588,0.0
1963-11-01,35.09,1963,11,4,-0.5000000000000004,0.8660254037844384,35.09,35.09,35.09,35.09,35.23,35.09,35.09,35.10166666666667,0.0,0.0,0.0,0.0,0.0,0.0,35.09006836175977,35.093466003259735,1.0,0.9996676321162339,0.0
1963-12-01,35.09,1963,12,4,-2.4492935982947064e-16,1.0,35.09,35.09,35.09,35.09,35.23,35.09,35.09,35.09,0.0,0.0,0.0,0.0,0.0,0.0,35.09003418087988,35.092475716614096,1.0,1.0,0.0
1964-01-01,35.1,1964,1,1,0.49999999999999994,0.8660254037844387,35.09,35.09,35.09,35.09,35.09,35.09333333333334,35.091666666666676,35.090833333333336,0.00577350267557232,0.004082483116294093,0.00999999999999801,0.00999999999999801,0.00028498147620403813,0.00028498147620403813,35.09501709043994,35.094625511867214,1.000189969604863,1.00026122681612,0.00577350267557232
1964-02-01,35.1,1964,2,1,0.8660254037844386,0.5000000000000001,35.1,35.09,35.09,35.09,35.09,35.096666666666664,35.09333333333334,35.09166666666667,0.005773502675562577,0.005163977962304839,0.0,0.00999999999999801,0.0,0.00028498147620403813,35.097508545219966,35.09616107990515,1.000094975781176,1.0002374732842556,0.005773502675562577
1964-03-01,35.1,1964,3,1,1.0,6.123233995736766e-17,35.1,35.1,35.09,35.09,35.09,35.1,35.095000000000006,35.09250000000001,0.0,0.005477225732874148,0.0,0.00999999999999801,0.0,0.00028498147620403813,35.09875427260998,35.09725791421797,1.0,1.0002137208805297,0.0
1964-04-01,35.1,1964,4,2,0.8660254037844387,-0.4999999999999998,35.1,35.1,35.1,35.09,35.09,35.1,35.09666666666667,35.093333333333334,0.0,0.005163977962373638,0.0,0.0,0.0,0.0,35.099377136304994,35.098041367298556,1.0,1.0001899696048633,0.0
1964-05-01,35.1,1964,5,2,0.49999999999999994,-0.8660254037844387,35.1,35.1,35.1,35.09,35.09,35.1,35.098333333333336,35.09416666666667,0.0,0.00408248311646814,0.0,0.0,0.0,0.0,35.0996885681525,35.098600976641826,1.0,1.0001662194571745,0.0
1964-06-01,35.1,1964,6,2,1.2246467991473532e-16,-1.0,35.1,35.1,35.1,35.09,35.09,35.1,35.1,35.095,0.0,0.0,0.0,0.0,0.0,0.0,35.099844284076255,35.099000697601305,1.0,1.0001424704373842,0.0
1964-07-01,35.1,1964,7,3,-0.4999999999999997,-0.8660254037844388,35.1,35.1,35.1,35.1,35.09,35.1,35.1,35.09583333333334,0.0,0.0,0.0,0.0,0.0,0.0,35.099922142038125,35.09928621257236,1.0,1.0001187225454113,0.0
1964-08-01,35.1,1964,8,3,-0.8660254037844384,-0.5000000000000004,35.1,35.1,35.1,35.1,35.09,35.1,35.1,35.09666666666667,0.0,0.0,0.0,0.0,0.0,0.0,35.09996107101907,35.0994901518374,1.0,1.0000949757811757,0.0
1964-09-01,35.1,1964,9,3,-1.0,-1.8369701987210297e-16,35.1,35.1,35.1,35.1,35.09,35.1,35.1,35.097500000000004,0.0,0.0,0.0,0.0,0.0,0.0,35.09998053550953,35.099635822741,1.0,1.000071230144597,0.0
1964-10-01,35.1,1964,10,4,-0.8660254037844386,0.5000000000000001,35.1,35.1,35.1,35.1,35.09,35.1,35.1,35.098333333333336,0.0,0.0,0.0,0.0,0.0,0.0,35.09999026775476,35.099739873386426,1.0,1.0000474856355952,0.0
1964-11-01,35.1,1964,11,4,-0.5000000000000004,0.8660254037844384,35.1,35.1,35.1,35.1,35.09,35.1,35.1,35.09916666666667,0.0,0.0,0.0,0.0,0.0,0.0,35.099995133877385,35.09981419527602,1.0,1.0000237422540896,0.0
1964-12-01,35.1,1964,12,4,-2.4492935982947064e-16,1.0,35.1,35.1,35.1,35.1,35.09,35.1,35.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,35.0999975669387,35.099867282340014,1.0,1.0,0.0
1965-01-01,35.12,1965,1,1,0.49999999999999994,0.8660254037844387,35.1,35.1,35.1,35.1,35.1,35.10666666666667,35.10333333333333,35.10166666666667,0.011547005375616773,0.008164965915259257,0.01999999999999602,0.01999999999999602,0.0005698005698004938,0.0005698005698004938,35.10999878346935,35.105619487385724,1.000379794910748,1.0005222923887753,0.011547005375616773
1965-02-01,35.12,1965,2,1,0.8660254037844386,0.5000000000000001,35.12,35.1,35.1,35.1,35.1,35.11333333333334,35.10666666666666,35.10333333333333,0.011547005375616773,0.010327955673709088,0.0,0.01999999999999602,0.0,0.0005698005698004938,35.11499939173467,35.109728205275516,1.000189861401177,1.00047478871902,0.011547005375616773
1965-03-01,35.12,1965,3,1,1.0,6.123233995736766e-17,35.12,35.12,35.1,35.1,35.1,35.12,35.11,35.105,0.0,0.010954451229167547,0.0,0.01999999999999602,0.0,0.0005698005698004938,35.11749969586734,35.112663003768226,1.0,1.0004272895598918,0.0
1965-04-01,35.12,1965,4,2,0.8660254037844387,-0.4999999999999998,35.12,35.12,35.12,35.1,35.1,35.12,35.11333333333334,35.10666666666667,0.0,0.010327955673785456,0.0,0.0,0.0,0.0,35.11874984793367,35.11475928840587,1.0,1.000379794910748,0.0
1965-05-01,35.12,1965,5,2,0.49999999999999994,-0.8660254037844387,35.12,35.12,35.12,35.1,35.1,35.12,35.11666666666667,35.108333333333334,0.0,0.008164965915452103,0.0,0.0,0.0,0.0,35.11937492396683,35.11625663457563,1.0,1.000332304770947,0.0
1965-06-01,35.12,1965,6,2,1.2246467991473532e-16,-1.0,35.12,35.12,35.12,35.1,35.1,35.12,35.12,35.11000000000001,0.0,0.0,0.0,0.0,0.0,0.0,35.11968746198342,35.11732616755402,1.0,1.000284819139846,0.0
1965-07-01,35.12,1965,7,3,-0.4999999999999997,-0.8660254037844388,35.12,35.12,35.12,35.12,35.1,35.12,35.12,35.111666666666665,0.0,0.0,0.0,0.0,0.0,0.0,35.119843730991704,35.11809011968144,1.0,1.0002373380168035,0.0
1965-08-01,35.12,1965,8,3,-0.8660254037844384,-0.5000000000000004,35.12,35.12,35.12,35.12,35.1,35.12,35.12,35.11333333333333,0.0,0.0,0.0,0.0,0.0,0.0,35.119921865495854,35.118635799772456,1.0,1.0001898614011773,0.0
1965-09-01,35.12,1965,9,3,-1.0,-1.8369701987210297e-16,35.12,35.12,35.12,35.12,35.1,35.12,35.12,35.115,0.0,0.0,0.0,0.0,0.0,0.0,35.11996093274793,35.11902557126604,1.0,1.0001423892923251,0.0
1965-10-01,35.12,1965,10,4,-0.8660254037844386,0.5000000000000001,35.12,35.12,35.12,35.12,35.1,35.12,35.12,35.11666666666667,0.0,0.0,0.0,0.0,0.0,0.0,35.11998046637396,35.119303979475745,1.0,1.000094921689606,0.0
1965-11-01,35.12,1965,11,4,-0.5000000000000004,0.8660254037844384,35.12,35.12,35.12,35.12,35.1,35.12,35.12,35.11833333333333,0.0,0.0,0.0,0.0,0.0,0.0,35.11999023318698,35.119502842482675,1.0,1.0000474585923782,0.0
1965-12-01,35.12,1965,12,4,-2.4492935982947064e-16,1.0,35.12,35.12,35.12,35.12,35.1,35.12,35.12,35.12,0.0,0.0,0.0,0.0,0.0,0.0,35.119995116593486,35.119644887487624,1.0,1.0,0.0
1966-01-01,35.13,1966,1,1,0.49999999999999994,0.8660254037844387,35.12,35.12,35.12,35.12,35.12,35.12333333333333,35.12166666666666,35.12083333333333,0.005773502675562576,0.004082483117134046,0.010000000000005116,0.010000000000005116,0.0002847380410024858,0.0002847380410024858,35.12499755829674,35.122603491062584,1.0001898073455444,1.0002610036777793,0.005773502675562576
1966-02-01,35.13,1966,2,1,0.8660254037844386,0.5000000000000001,35.13,35.12,35.12,35.12,35.12,35.126666666666665,35.123333333333335,35.12166666666666,0.005773502675566166,0.005163977962973422,0.0,0.010000000000005116,0.0,0.0002847380410024858,35.12749877914837,35.12471677933042,1.00009489466692,1.0002372704408486,0.005773502675566166
1966-03-01,35.13,1966,3,1,1.0,6.123233995736766e-17,35.13,35.13,35.12,35.12,35.12,35.13,35.125,35.122499999999995,0.0,0.005477225733508298,0.0,0.010000000000005116,0.0,0.0002847380410024858,35.12874938957418,35.1262262709503,1.0,1.0002135383301305,0.0
1966-04-01,35.13,1966,4,2,0.8660254037844387,-0.4999999999999998,35.13,35.13,35.13,35.12,35.12,35.13,35.126666666666665,35.12333333333333,0.0,0.005163977963049237,0.0,0.0,0.0,0.0,35.12937469478709,35.12730447925021,1.0,1.0001898073455444,0.0
1966-05-01,35.13,1966,5,2,0.49999999999999994,-0.8660254037844387,35.13,35.13,35.13,35.12,35.12,35.13,35.12833333333334,35.12416666666666,0.0,0.004082483117323351,0.0,0.0,0.0,0.0,35.12968734739354,35.12807462803587,1.0,1.0001660774870107,0.0
1966-06-01,35.13,1966,6,2,1.2246467991473532e-16,-1.0,35.13,35.13,35.13,35.12,35.12,35.13,35.13,35.125,0.0,0.0,0.0,0.0,0.0,0.0,35.12984367369677,35.12862473431134,1.0,1.0001423487544485,0.0
1966-07-01,35.13,1966,7,3,-0.4999999999999997,-0.8660254037844388,35.13,35.13,35.13,35.13,35.12,35.13,35.13,35.12583333333334,0.0,0.0,0.0,0.0,0.0,0.0,35.12992183684838,35.12901766736524,1.0,1.0001186211477782,0.0
1966-08-01,35.13,1966,8,3,-0.8660254037844384,-0.5000000000000004,35.13,35.13,35.13,35.13,35.12,35.13,35.13,35.12666666666667,0.0,0.0,0.0,0.0,0.0,0.0,35.12996091842419,35.12929833383232,1.0,1.0000948946669197,0.0
1966-09-01,35.13,1966,9,3,-1.0,-1.8369701987210297e-16,35.13,35.13,35.13,35.13,35.12,35.13,35.13,35.127500000000005,0.0,0.0,0.0,0.0,0.0,0.0,35.12998045921209,35.129498809880225,1.0,1.0000711693117927,0.0
1966-10-01,35.13,1966,10,4,-0.8660254037844386,0.5000000000000001,35.13,35.13,35.13,35.13,35.12,35.13,35.13,35.12833333333334,0.0,0.0,0.0,0.0,0.0,0.0,35.12999022960605,35.129642007057306,1.0,1.0000474450823171,0.0
1966-11-01,35.13,1966,11,4,-0.5000000000000004,0.8660254037844384,35.13,35.13,35.13,35.13,35.12,35.13,35.13,35.12916666666667,0.0,0.0,0.0,0.0,0.0,0.0,35.12999511480302,35.12974429075522,1.0,1.000023721978413,0.0
1966-12-01,35.13,1966,12,4,-2.4492935982947064e-16,1.0,35.13,35.13,35.13,35.13,35.12,35.13,35.13,35.13,0.0,0.0,0.0,0.0,0.0,0.0,35.12999755740151,35.12981735053945,1.0,1.0,0.0
1967-01-01,34.95,1967,1,1,0.49999999999999994,0.8660254037844387,35.13,35.13,35.13,35.13,35.13,35.07,35.1,35.115,0.10392304845322217,0.07348469229526741,-0.17999999999999972,-0.17999999999999972,-0.005123825789923098,-0.005123825789923098,35.039998778700756,35.07844096467103,0.9965782720273739,0.9953011533532679,0.10392304845322217
1967-02-01,34.95,1967,2,1,0.8660254037844386,0.5000000000000001,34.95,35.13,35.13,35.13,35.13,35.01,35.07,35.1,0.1039230484532196,0.09295160031824772,0.0,-0.17999999999999972,0.0,-0.005123825789923098,34.99499938935038,35.041743546193594,0.9982862039417311,0.9957264957264957,0.1039230484532196
1967-03-01,34.95,1967,3,1,1.0,6.123233995736766e-17,34.95,34.95,35.13,35.13,35.13,34.95,35.04,35.085,0.0,0.09859006035963429,0.0,-0.17999999999999972,0.0,-0.005123825789923098,34.97249969467519,35.015531104424,1.0,0.9961522017956392,0.0
1967-04-01,34.95,1967,4,2,0.8660254037844387,-0.4999999999999998,34.95,34.95,34.95,35.13,35.13,34.95,35.01,35.07,0.0,0.09295160031817272,0.0,0.0,0.0,0.0,34.9612498473376,34.996807931731425,1.0,0.9965782720273739,0.0
1967-05-01,34.95,1967,5,2,0.49999999999999994,-0.8660254037844387,34.95,34.95,34.95,35.13,35.13,34.95,34.980000000000004,35.05500000000001,0.0,0.0734846922950777,0.0,0.0,0.0,0.0,34.9556249236688,34.98343423695102,1.0,0.9970047068891741,0.0
1967-06-01,34.95,1967,6,2,1.2246467991473532e-16,-1.0,34.95,34.95,34.95,35.13,35.13,34.95,34.95,35.040000000000006,0.0,0.0,0.0,0.0,0.0,0.0,34.9528124618344,34.97388159782216,1.0,0.9974315068493149,0.0
1967-07-01,34.95,1967,7,3,-0.4999999999999997,-0.8660254037844388,34.95,34.95,34.95,34.95,35.13,34.95,34.95,35.025,0.0,0.0,0.0,0.0,0.0,0.0,34.9514062309172,34.96705828415868,1.0,0.9978586723768738,0.0
1967-08-01,34.95,1967,8,3,-0.8660254037844384,-0.5000000000000004,34.95,34.95,34.95,34.95,35.13,34.95,34.95,35.01,0.0,0.0,0.0,0.0,0.0,0.0,34.9507031154586,34.96218448868477,1.0,0.9982862039417311,0.0
1967-09-01,34.95,1967,9,3,-1.0,-1.8369701987210297e-16,34.95,34.95,34.95,34.95,35.13,34.95,34.95,34.995000000000005,0.0,0.0,0.0,0.0,0.0,0.0,34.950351557729306,34.9587032062034,1.0,0.9987141020145734,0.0
1967-10-01,34.95,1967,10,4,-0.8660254037844386,0.5000000000000001,34.95,34.95,34.95,34.95,35.13,34.95,34.95,34.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0,34.950175778864654,34.95621657585958,1.0,0.9991423670668953,0.0
1967-11-01,34.95,1967,11,4,-0.5000000000000004,0.8660254037844384,34.95,34.95,34.95,34.95,35.13,34.95,34.95,34.965,0.0,0.0,0.0,0.0,0.0,0.0,34.950087889432325,34.95444041132827,1.0,0.9995709995709996,0.0
1967-12-01,34.95,1967,12,4,-2.4492935982947064e-16,1.0,34.95,34.95,34.95,34.95,35.13,34.95,34.95,34.95,0.0,0.0,0.0,0.0,0.0,0.0,34.950043944716164,34.95317172237734,1.0,1.0,0.0
1968-01-01,35.5,1968,1,1,0.49999999999999994,0.8660254037844387,34.95,34.95,34.95,34.95,34.95,35.13333333333333,35.041666666666664,34.99583333333334,0.3175426480540006,0.22453655975894662,0.5499999999999972,0.5499999999999972,0.01573676680972813,0.01573676680972813,35.22502197235808,35.10940837312667,1.0104364326375712,1.0144064769615428,0.3175426480540006
1968-02-01,36.0,1968,2,1,0.8660254037844386,0.5000000000000001,35.5,34.95,34.95,34.95,34.95,35.48333333333333,35.21666666666667,35.083333333333336,0.525198375219455,0.44234225060288074,0.5,1.0499999999999972,0.014084507042253502,0.030042918454935563,35.61251098617904,35.36386312366191,1.0145608266791923,1.026128266033254,0.525198375219455
1968-03-01,37.0,1968,3,1,1.0,6.123233995736766e-17,36.0,35.5,34.95,34.95,34.95,36.166666666666664,35.55833333333334,35.25416666666667,0.7637626158258699,0.8230532587071743,1.0,2.049999999999997,0.02777777777777768,0.05865522174535043,36.30625549308952,35.831330802615646,1.023041474654378,1.0495213331757474,0.7637626158258699
1968-04-01,37.86,1968,4,2,0.8660254037844387,-0.4999999999999998,37.0,36.0,35.5,34.95,34.95,36.95333333333334,36.04333333333334,35.49666666666667,0.930877722009285,1.1750177303635083,0.8599999999999994,2.3599999999999994,0.023243243243243228,0.06647887323943658,37.08312774654476,36.41095057329689,1.0245354501172648,1.0665790215043665,0.930877722009285
1968-05-01,40.7,1968,5,2,0.49999999999999994,-0.8660254037844387,37.86,37.0,36.0,34.95,34.95,38.52,37.001666666666665,35.975833333333334,1.936285102974222,2.0919886870317517,2.8400000000000034,4.700000000000003,0.07501320655044919,0.13055555555555554,38.89156387327238,37.63639326664063,1.0565939771547248,1.1313150031270993,1.936285102974222
1968-06-01,41.14,1968,6,2,1.2246467991473532e-16,-1.0,40.7,37.86,37.0,34.95,34.95,39.900000000000006,38.03333333333334,36.49166666666667,1.7803370467414052,2.383800886540038,0.4399999999999977,4.140000000000001,0.0108108108108107,0.11189189189189186,40.01578193663619,38.63742376188617,1.0310776942355888,1.1273806805206668,1.7803370467414052
1968-07-01,39.46,1968,7,3,-0.4999999999999997,-0.8660254037844388,41.14,40.7,37.86,35.5,34.95,40.43333333333333,38.693333333333335,36.8675,0.8711677986089956,2.0696151010922836,-1.6799999999999997,1.6000000000000014,-0.04083616917841515,0.042260961436872746,39.7378909683181,38.8724455442044,0.9759274525968674,1.070319386993965,0.8711677986089956
1968-08-01,39.19,1968,8,3,-0.8660254037844384,-0.5000000000000004,39.46,41.14,40.7,36.0,34.95,39.93,39.225,37.22083333333334,1.0565509926169745,1.5945626359609333,-0.2700000000000031,-1.5100000000000051,-0.006842372022301091,-0.03710073710073725,39.46394548415905,38.96317538871743,0.9814675682444277,1.0529049591402662,1.0565509926169745
1968-09-01,40.18,1968,9,3,-1.0,-1.8369701987210297e-16,39.19,39.46,41.14,37.0,34.95,39.61000000000001,39.755,37.65666666666667,0.5117616632768752,1.1822986086445357,0.990000000000002,-0.9600000000000009,0.025261546312834948,-0.02333495381623729,39.821972742079524,39.3108395633696,1.0143903054784145,1.0670089404266618,0.5117616632768752
1968-10-01,39.21,1968,10,4,-0.8660254037844386,0.5000000000000001,40.18,39.19,39.46,37.86,34.95,39.526666666666664,39.98,38.01166666666666,0.5658916268449713,0.8235775616193393,-0.9699999999999989,-0.25,-0.024141363862618226,-0.006335529650278726,39.51598637103976,39.28202825954971,0.99198853094957,1.0315254088656993,0.5658916268449713
1968-11-01,39.78,1968,11,4,-0.5000000000000004,0.8660254037844384,39.21,40.18,39.19,40.7,34.95,39.723333333333336,39.82666666666667,38.41416666666667,0.48747649515976127,0.744571465119022,0.5700000000000003,0.5900000000000034,0.014537107880642663,0.01505486093391184,39.64799318551988,39.42430589967837,1.0014265335235377,1.035555459140508,0.48747649515976127
1968-12-01,41.08,1968,12,4,-2.4492935982947064e-16,1.0,39.78,39.21,40.18,41.14,34.95,40.02333333333333,39.81666666666667,38.925000000000004,0.9584536156399235,0.7235099630754818,1.2999999999999972,0.8999999999999986,0.03267973856209139,0.022399203583872485,40.36399659275994,39.89736135691312,1.0264012659282085,1.0553628773281951,0.9584536156399235
1969-01-01,42.3,1969,1,1,0.49999999999999994,0.8660254037844387,41.08,39.78,39.21,39.46,35.5,41.053333333333335,40.29,39.49166666666667,1.2602116224401512,1.2093634689384871,1.2199999999999989,3.0899999999999963,0.02969814995131448,0.0788064269319051,41.331998296379965,40.58382954065223,1.0303670022734652,1.0711120489554757,1.2602116224401512
1969-02-01,42.6,1969,2,1,0.8660254037844386,0.5000000000000001,42.3,41.08,39.78,39.19,36.0,41.99333333333333,40.85833333333333,40.041666666666664,0.805067284972655,1.378468957455965,0.30000000000000426,2.8200000000000003,0.007092198581560405,0.07088989441930615,41.96599914818998,41.15987824332303,1.0144467375773933,1.0638917793964622,0.805067284972655
1969-03-01,43.16,1969,3,1,1.0,6.123233995736766e-17,42.6,42.3,41.08,40.18,37.0,42.68666666666667,41.355,40.555,0.4365012409297787,1.6036427282918058,0.5599999999999952,2.0799999999999983,0.01314553990610312,0.05063291139240511,42.56299957409499,41.73134160237359,1.0110885522411368,1.064233756626803,0.4365012409297787
1969-04-01,43.31,1969,4,2,0.8660254037844387,-0.4999999999999998,43.16,42.6,42.3,39.21,37.86,43.02333333333333,42.038333333333334,41.009166666666665,0.374210279566496,1.3621808494726466,0.15000000000000568,1.0100000000000051,0.0034754402224284053,0.02387706855791971,42.936499787047495,42.18238685883828,1.0066630510575658,1.056105342301518,0.374210279566496
1969-05-01,43.46,1969,5,2,0.49999999999999994,-0.8660254037844387,43.31,43.16,42.6,39.78,40.7,43.31,42.651666666666664,41.23916666666667,0.14999999999967514,0.8878832505854402,0.14999999999999858,0.8599999999999994,0.0034634033710458922,0.020187793427230094,43.19824989352375,42.54741918488448,1.003463403371046,1.0538525269262635,0.14999999999967514
1969-06-01,41.44,1969,6,2,1.2246467991473532e-16,-1.0,43.46,43.31,43.16,41.08,41.14,42.73666666666667,42.711666666666666,41.26416666666667,1.125448058922866,0.7639480785172392,-2.020000000000003,-1.7199999999999989,-0.0464795213989877,-0.03985171455050973,42.319124946761875,42.23101370348891,0.9696591529521876,1.0042611628329663,1.125448058922866
1969-07-01,41.76,1969,7,3,-0.4999999999999997,-0.8660254037844388,41.44,43.46,43.31,42.3,39.46,42.22,42.62166666666667,41.45583333333333,1.0857255638511585,0.8491976605420924,0.3200000000000003,-1.5500000000000043,0.007722007722007707,-0.035788501500808256,42.03956247338094,42.09643835963494,0.9891046897205116,1.0073371258568355,1.0857255638511585
1969-08-01,41.09,1969,8,3,-0.8660254037844384,-0.5000000000000004,41.76,41.44,43.46,42.6,39.19,41.43,42.37,41.61416666666667,0.33511192160218267,1.055575672324557,-0.6699999999999946,-2.3699999999999974,-0.016044061302681878,-0.054532903819604184,41.56478123669047,41.80888454259639,0.9917933864349506,0.9874041292027955,0.33511192160218267
1969-09-01,40.87,1969,9,3,-1.0,-1.8369701987210297e-16,41.09,41.76,41.44,43.16,40.18,41.24,41.98833333333334,41.67166666666667,0.4635730794598697,1.1245517625569885,-0.22000000000000597,-0.5700000000000003,-0.005354100754441649,-0.013754826254826269,41.217390618345235,41.54063181614028,0.9910281280310377,0.9807623085229772,0.4635730794598697
1969-10-01,40.44,1969,10,4,-0.8660254037844386,0.5000000000000001,40.87,41.09,41.76,43.31,39.21,40.800000000000004,41.51,41.774166666666666,0.33060550509617925,1.0583761146224238,-0.4299999999999997,-1.3200000000000003,-0.01052116466846098,-0.031609195402298895,40.828695309172616,41.226165582957336,0.9911764705882351,0.9680623990105527,0.33060550509617925
1969-11-01,37.4,1969,11,4,-0.5000000000000004,0.8660254037844384,40.44,40.87,41.09,43.46,39.78,39.57,40.5,41.57583333333333,1.8915337691936334,1.5855472241478723,-3.039999999999999,-3.690000000000005,-0.0751730959446093,-0.08980287174495027,39.11434765458631,40.1329754163981,0.9451604751074045,0.8995610430739012,1.8915337691936334
1969-12-01,35.17,1969,12,4,-2.4492935982947064e-16,1.0,37.4,40.44,40.87,41.44,41.08,37.669999999999995,39.455000000000005,41.083333333333336,2.645354418598731,2.590094592867755,-2.229999999999997,-5.699999999999996,-0.05962566844919781,-0.1394666014191337,37.142173827293156,38.71498244028436,0.9336341916644546,0.8560649087221095,2.645354418598731
1970-01-01,34.94,1970,1,1,0.49999999999999994,0.8660254037844387,35.17,37.4,40.44,41.76,42.3,35.836666666666666,38.318333333333335,40.47,1.3587616911486564,2.8587788768404585,-0.23000000000000398,-5.5,-0.0065396644867785625,-0.13600395647873398,36.04108691364658,37.63641602877454,0.9749790717142591,0.8633555720286632,1.3587616911486564
1970-02-01,34.99,1970,2,1,0.8660254037844386,0.5000000000000001,34.94,35.17,37.4,41.09,42.6,35.03333333333333,37.30166666666666,39.83583333333333,0.1209683154101042,2.7588796035109886,0.05000000000000426,-2.4099999999999966,0.0014310246136235438,-0.0644385026737967,35.515543456823295,36.88029716341039,0.9987630827783065,0.878354914963496,0.1209683154101042
1970-03-01,35.09,1970,3,1,1.0,6.123233995736766e-17,34.99,34.94,35.17,40.87,43.16,35.00666666666667,36.33833333333333,39.163333333333334,0.07637626158145053,2.220246983258559,0.10000000000000142,-0.0799999999999983,0.002857959416976419,-0.0022746659084446064,35.30277172841165,36.36878368815028,1.0023804989525806,0.8959911481828241,0.07637626158145053
1970-04-01,35.62,1970,4,2,0.8660254037844387,-0.4999999999999998,35.09,34.99,34.94,40.44,43.31,35.23333333333334,35.535000000000004,38.5225,0.33857544703234904,0.9452777369651134,0.529999999999994,0.6799999999999997,0.015104018238814243,0.019461934745277576,35.46138586420582,36.15484549153591,1.0109744560075682,0.9246544227399571,0.33857544703234904
1970-05-01,35.95,1970,5,2,0.49999999999999994,-0.8660254037844387,35.62,35.09,34.99,37.4,43.46,35.553333333333335,35.29333333333333,37.89666666666667,0.43385865593895345,0.4028233690694958,0.3300000000000054,0.9600000000000009,0.00926445816956778,0.02743641040297229,35.70569293210291,36.096318208239936,1.0111569473092068,0.9486322455800862,0.43385865593895345
1970-06-01,35.42,1970,6,2,1.2246467991473532e-16,-1.0,35.95,35.62,35.09,35.17,41.44,35.663333333333334,35.335,37.395,0.2676440422149477,0.400437261005819,-0.5300000000000011,0.3299999999999983,-0.014742698191933301,0.00940438871473348,35.562846466051454,35.90308443445709,0.9931769324235911,0.947185452600615,0.2676440422149477
1970-07-01,35.32,1970,7,3,-0.4999999999999997,-0.8660254037844388,35.42,35.95,35.62,34.94,41.76,35.56333333333333,35.39833333333333,36.858333333333334,0.3385754470323514,0.352670762423714,-0.10000000000000142,-0.29999999999999716,-0.0028232636928289256,-0.0084222346996069,35.44142323302573,35.73648888175507,0.9931577467429,0.9582636219760343,0.3385754470323514
1970-08-01,35.38,1970,8,3,-0.8660254037844384,-0.5000000000000004,35.32,35.42,35.95,34.99,41.09,35.373333333333335,35.46333333333334,36.3825,0.05033222956669515,0.2933030287408219,0.060000000000002274,-0.5700000000000003,0.001698754246885592,-0.01585535465924892,35.41071161651287,35.63463491553934,1.0001884658876743,0.9724455438741154,0.05033222956669515
1970-09-01,36.19,1970,9,3,-1.0,-1.8369701987210297e-16,35.38,35.32,35.42,35.09,40.87,35.629999999999995,35.64666666666667,35.9925,0.4859012245300665,0.3513213154202035,0.8099999999999952,0.769999999999996,0.022894290559638097,0.021739130434782483,35.800355808256434,35.79331065395667,1.0157170923379175,1.005487254289088,0.4859012245300665
1970-10-01,37.52,1970,10,4,-0.8660254037844386,0.5000000000000001,36.19,35.38,35.32,35.62,40.44,36.36333333333334,35.96333333333333,35.74916666666667,1.0804782891539977,0.8395395563454177,1.3300000000000054,2.200000000000003,0.03675048355899424,0.06228765571913941,36.66017790412822,36.286650467111905,1.0318085984049867,1.0495349541947365,1.0804782891539977
1970-11-01,37.44,1970,11,4,-0.5000000000000004,0.8660254037844384,37.52,36.19,35.38,35.95,37.4,37.050000000000004,36.211666666666666,35.752500000000005,0.7458552138316202,1.0329069012591208,-0.0800000000000054,2.059999999999995,-0.002132196162047073,0.058224985867721735,37.05008895206411,36.61617890507993,1.0105263157894735,1.0471994965387035,0.7458552138316202
1970-12-01,37.44,1970,12,4,-2.4492935982947064e-16,1.0,37.44,37.52,36.19,35.42,35.17,37.46666666666667,36.54833333333333,35.94166666666667,0.04618802153306191,1.0522816479768147,0.0,1.25,0.0,0.034539928156949395,37.24504447603205,36.85155636077137,0.9992882562277579,1.0416879202411313,0.04618802153306191
